source,target,weight
A5030100270,A5024825570,1
A5030100270,A5083170304,2
A5030100270,A5074800646,1
A5030100270,LOCAL_A000390,1
A5068068488,A5017574392,1
A5068068488,A5044452244,1
A5068068488,A5030334886,1
A5045826726,A5018331389,2
A5045826726,LOCAL_A000389,3
A5045826726,A5102004247,6
A5045826726,A5048355279,2
A5045826726,A5057481424,1
A5045826726,A5086283782,1
A5045826726,A5034192580,1
A5045826726,A5006585321,1
A5045826726,A5026380019,1
A5045826726,A5101990554,1
A5045826726,A5055541043,2
A5045826726,A5006515236,1
A5045826726,A5072452119,1
A5045826726,A5005819709,1
A5045826726,A5055726223,1
A5045826726,A5019007060,1
A5045826726,A5001507533,1
A5045826726,A5003502568,1
A5045826726,A5028344237,1
A5045826726,A5025281969,1
A5045826726,A5083276453,2
A5045826726,A5035378097,3
A5045826726,A5008510437,2
A5045826726,A5052968307,1
A5045826726,A5065225644,1
A5045826726,A5031370887,2
A5045826726,A5033554224,1
A5045826726,A5021000959,1
A5045826726,A5020729122,2
A5045826726,A5104340853,1
A5045826726,A5113119675,2
A5045826726,A5101662082,1
A5045826726,A5102008622,1
A5045826726,A5103184608,1
A5045826726,A5026427058,1
A5018331389,LOCAL_A000389,1
A5018331389,A5102004247,2
A5018331389,A5048355279,1
A5018331389,A5057481424,1
A5018331389,A5086283782,1
A5018331389,A5034192580,1
A5018331389,A5006585321,1
A5018331389,A5026380019,1
A5018331389,A5101990554,1
A5018331389,A5055541043,1
A5018331389,A5006515236,1
LOCAL_A000389,A5102004247,3
LOCAL_A000389,A5083276453,2
LOCAL_A000389,A5035378097,2
LOCAL_A000389,A5008510437,1
LOCAL_A000389,A5052968307,1
LOCAL_A000389,A5065225644,1
LOCAL_A000389,A5031370887,1
LOCAL_A000389,A5033554224,1
LOCAL_A000389,A5021000959,1
LOCAL_A000389,A5020729122,1
LOCAL_A000389,A5104340853,1
LOCAL_A000389,A5113119675,1
A5102004247,A5048355279,2
A5102004247,A5057481424,1
A5102004247,A5086283782,1
A5102004247,A5034192580,1
A5102004247,A5006585321,1
A5102004247,A5026380019,1
A5102004247,A5101990554,1
A5102004247,A5055541043,2
A5102004247,A5006515236,1
A5102004247,A5072452119,1
A5102004247,A5005819709,1
A5102004247,A5055726223,1
A5102004247,A5019007060,1
A5102004247,A5001507533,1
A5102004247,A5003502568,1
A5102004247,A5028344237,1
A5102004247,A5025281969,1
A5102004247,A5057057975,1
A5102004247,A5077097054,1
A5102004247,A5067800187,1
A5102004247,A5083276453,2
A5102004247,A5035378097,3
A5102004247,A5008510437,2
A5102004247,A5052968307,1
A5102004247,A5065225644,1
A5102004247,A5031370887,2
A5102004247,A5033554224,1
A5102004247,A5021000959,1
A5102004247,A5020729122,2
A5102004247,A5104340853,1
A5102004247,A5113119675,2
A5102004247,A5101662082,1
A5102004247,A5102008622,1
A5102004247,A5103184608,1
A5102004247,A5026427058,1
A5066553195,A5030190819,1
A5066553195,A5077817519,1
A5066553195,A5035112064,1
A5066553195,A5104038142,1
A5066553195,A5068124673,2
A5066553195,A5043003589,1
A5066553195,A5079727585,1
A5066553195,A5112515358,1
A5066553195,A5086822781,1
A5066553195,A5061255396,1
A5066553195,A5051097584,1
A5066553195,A5084369852,1
A5030190819,A5077817519,1
A5041694698,A5061514881,2
A5041694698,A5046987451,1
A5041694698,A5076135647,5
A5041694698,A5006970624,1
A5041694698,A5082745090,1
A5041694698,A5113888338,2
A5041694698,A5109525017,1
A5041694698,A5040768487,2
A5041694698,A5101821143,1
A5041694698,A5056865763,2
A5041694698,A5085306572,3
A5041694698,A5084471393,2
A5041694698,A5065237636,1
A5041694698,A5080542795,1
A5041694698,A5069627644,1
A5041694698,A5047208892,1
A5041694698,A5001700413,1
A5041694698,A5088349333,1
A5061514881,A5046987451,1
A5061514881,A5076135647,2
A5061514881,A5006970624,1
A5046987451,A5076135647,1
A5076135647,A5006970624,1
A5076135647,A5056865763,2
A5076135647,A5085306572,3
A5076135647,A5084471393,2
A5076135647,A5065237636,1
A5076135647,A5080542795,1
A5076135647,A5069627644,1
A5076135647,A5047208892,1
A5100631783,A5045332874,1
A5100631783,A5054805148,1
A5100631783,A5100717750,1
A5045332874,A5054805148,1
A5045332874,A5100717750,1
A5054805148,A5100717750,1
A5100717750,A5036684171,1
A5100717750,A5018943018,1
A5100717750,A5053113069,1
A5029981257,A5040168155,1
A5029981257,A5102818446,1
A5029981257,A5071547141,1
A5029981257,A5016059020,1
A5029981257,A5029071674,1
A5029981257,A5002467172,1
A5029981257,A5010057346,1
A5029981257,A5035326900,1
A5040168155,A5102818446,1
A5040168155,A5071547141,1
A5040168155,A5016059020,3
A5040168155,A5029071674,2
A5040168155,A5002467172,1
A5040168155,A5010057346,2
A5040168155,A5035326900,3
A5040168155,A5041279466,2
A5040168155,A5039312494,1
A5040168155,A5068504606,1
A5040168155,A5055289089,2
A5040168155,A5091637262,1
A5040168155,A5073906374,1
A5040168155,A5021331415,1
A5040168155,A5100637269,1
A5102818446,A5071547141,1
A5102818446,A5016059020,2
A5102818446,A5029071674,2
A5102818446,A5002467172,1
A5102818446,A5010057346,1
A5102818446,A5035326900,2
A5102818446,A5055220887,1
A5102818446,A5015976746,1
A5102818446,A5039312494,1
A5102818446,A5028563714,1
A5102818446,A5068504606,1
A5102818446,A5086743869,1
A5102818446,A5091637262,1
A5071547141,A5016059020,1
A5071547141,A5029071674,1
A5071547141,A5002467172,1
A5071547141,A5010057346,1
A5071547141,A5035326900,1
A5016059020,A5029071674,5
A5016059020,A5002467172,1
A5016059020,A5010057346,3
A5016059020,A5035326900,8
A5016059020,A5043955830,1
A5016059020,LOCAL_A000645,1
A5016059020,A5089656800,1
A5016059020,A5023192051,1
A5016059020,A5005045485,1
A5016059020,A5026283144,1
A5016059020,A5030671712,1
A5016059020,A5073906374,2
A5016059020,A5055289089,4
A5016059020,A5059979748,1
A5016059020,A5041279466,3
A5016059020,A5039312494,2
A5016059020,A5068504606,2
A5016059020,A5091637262,2
A5016059020,A5021331415,1
A5016059020,A5100637269,1
A5016059020,A5000043086,1
A5016059020,A5009805440,1
A5016059020,A5104034403,3
A5016059020,A5007383712,1
A5016059020,A5088136225,1
A5016059020,A5035101973,1
A5016059020,A5078122387,1
A5016059020,A5076923993,1
A5016059020,A5012907404,1
A5016059020,A5070885088,1
A5016059020,A5061478001,1
A5016059020,A5016399927,1
A5016059020,A5028059172,1
A5016059020,A5034939841,1
A5016059020,A5008034575,1
A5016059020,A5055220887,1
A5016059020,A5015976746,1
A5016059020,A5028563714,1
A5016059020,A5086743869,1
A5016059020,A5034971656,1
A5016059020,A5104142688,1
A5016059020,A5112894832,1
A5016059020,A5054233093,3
A5016059020,A5036382252,3
A5016059020,A5018594029,1
A5016059020,A5006133207,1
A5016059020,A5102396654,1
A5016059020,A5010412662,2
A5016059020,A5065602862,1
A5016059020,A5035821509,3
A5016059020,A5109622472,1
A5016059020,A5051185903,1
A5016059020,A5033485941,1
A5016059020,A5050055502,1
A5016059020,A5005681997,2
A5016059020,A5010077597,1
A5016059020,A5101475545,1
A5016059020,LOCAL_A000458,1
A5016059020,A5027351152,1
A5016059020,A5091390670,1
A5016059020,A5136363689,1
A5016059020,A5088959676,1
A5016059020,A5061596524,1
A5016059020,A5043524211,1
A5016059020,A5136423173,1
A5016059020,A5101186189,1
A5016059020,A5135692394,1
A5016059020,A5136378533,1
A5016059020,A5073530367,1
A5016059020,A5052867498,1
A5029071674,A5002467172,1
A5029071674,A5010057346,2
A5029071674,A5035326900,5
A5029071674,A5041279466,2
A5029071674,A5039312494,2
A5029071674,A5068504606,2
A5029071674,A5055289089,2
A5029071674,A5091637262,2
A5029071674,A5078122387,1
A5029071674,A5104034403,2
A5029071674,A5076923993,1
A5029071674,A5012907404,1
A5029071674,A5070885088,1
A5029071674,A5061478001,1
A5029071674,A5016399927,1
A5029071674,A5028059172,1
A5029071674,A5034939841,1
A5029071674,A5008034575,1
A5029071674,A5055220887,1
A5029071674,A5015976746,1
A5029071674,A5028563714,1
A5029071674,A5086743869,1
A5002467172,A5010057346,1
A5002467172,A5035326900,1
A5010057346,A5035326900,3
A5010057346,A5041279466,2
A5010057346,A5073906374,1
A5010057346,A5021331415,1
A5010057346,A5055289089,2
A5010057346,A5100637269,1
A5010057346,A5028059172,1
A5010057346,A5034939841,1
A5010057346,A5104034403,1
A5010057346,A5008034575,1
A5035326900,A5043955830,1
A5035326900,LOCAL_A000645,1
A5035326900,A5089656800,1
A5035326900,A5023192051,1
A5035326900,A5005045485,1
A5035326900,A5026283144,1
A5035326900,A5030671712,1
A5035326900,A5073906374,2
A5035326900,A5055289089,4
A5035326900,A5059979748,1
A5035326900,A5041279466,3
A5035326900,A5039312494,2
A5035326900,A5068504606,2
A5035326900,A5091637262,2
A5035326900,A5021331415,1
A5035326900,A5100637269,1
A5035326900,A5000043086,1
A5035326900,A5009805440,1
A5035326900,A5104034403,3
A5035326900,A5007383712,1
A5035326900,A5088136225,1
A5035326900,A5035101973,1
A5035326900,A5078122387,1
A5035326900,A5076923993,1
A5035326900,A5012907404,1
A5035326900,A5070885088,1
A5035326900,A5061478001,1
A5035326900,A5016399927,1
A5035326900,A5028059172,1
A5035326900,A5034939841,1
A5035326900,A5008034575,1
A5035326900,A5055220887,1
A5035326900,A5015976746,1
A5035326900,A5028563714,1
A5035326900,A5086743869,1
A5090948020,A5069373806,1
A5090948020,A5034986304,1
A5069373806,A5034986304,1
A5003989156,LOCAL_A000171,1
A5003989156,LOCAL_A000138,1
A5003989156,LOCAL_A000168,1
A5003989156,LOCAL_A000124,1
A5003989156,LOCAL_A000198,1
A5003989156,LOCAL_A000179,1
A5003989156,LOCAL_A000109,1
A5003989156,LOCAL_A000172,1
A5003989156,LOCAL_A000129,1
A5003989156,LOCAL_A000110,1
A5003989156,LOCAL_A000149,1
A5003989156,LOCAL_A000126,1
A5003989156,LOCAL_A000127,1
A5003989156,LOCAL_A000176,1
A5003989156,LOCAL_A000132,1
A5003989156,LOCAL_A000141,1
A5003989156,LOCAL_A000136,1
A5003989156,LOCAL_A000186,1
A5003989156,LOCAL_A000121,1
A5003989156,LOCAL_A000166,1
A5003989156,LOCAL_A000120,1
A5003989156,LOCAL_A000113,1
A5003989156,LOCAL_A000125,1
A5003989156,LOCAL_A000188,1
A5003989156,LOCAL_A000107,1
A5003989156,LOCAL_A000130,1
A5003989156,LOCAL_A000196,1
A5003989156,LOCAL_A000170,1
A5003989156,LOCAL_A000112,1
A5003989156,LOCAL_A000189,1
A5003989156,LOCAL_A000115,1
A5003989156,LOCAL_A000195,1
A5003989156,LOCAL_A000144,1
A5003989156,LOCAL_A000174,1
A5003989156,LOCAL_A000160,1
A5003989156,LOCAL_A000123,1
A5003989156,LOCAL_A000201,1
A5003989156,LOCAL_A000156,1
A5003989156,LOCAL_A000164,1
A5003989156,LOCAL_A000165,1
A5003989156,LOCAL_A000191,1
A5003989156,LOCAL_A000151,1
A5003989156,LOCAL_A000183,1
A5003989156,LOCAL_A000182,1
A5003989156,LOCAL_A000161,1
A5003989156,LOCAL_A000119,1
A5003989156,LOCAL_A000140,1
A5003989156,LOCAL_A000180,1
A5003989156,LOCAL_A000177,1
A5003989156,LOCAL_A000193,1
A5003989156,LOCAL_A000159,1
A5003989156,LOCAL_A000169,1
A5003989156,LOCAL_A000111,1
A5003989156,LOCAL_A000108,1
A5003989156,LOCAL_A000154,1
A5003989156,LOCAL_A000146,1
A5003989156,LOCAL_A000116,1
A5003989156,LOCAL_A000157,1
A5003989156,LOCAL_A000117,1
A5003989156,LOCAL_A000137,1
A5003989156,LOCAL_A000142,1
A5003989156,LOCAL_A000148,1
A5003989156,LOCAL_A000187,1
A5003989156,LOCAL_A000197,1
A5003989156,LOCAL_A000122,1
A5003989156,LOCAL_A000162,1
A5003989156,LOCAL_A000192,1
A5003989156,LOCAL_A000158,1
A5003989156,LOCAL_A000131,1
A5003989156,LOCAL_A000181,1
A5003989156,LOCAL_A000155,1
A5003989156,LOCAL_A000185,1
A5003989156,LOCAL_A000200,1
A5003989156,LOCAL_A000139,1
A5003989156,LOCAL_A000128,1
A5003989156,LOCAL_A000143,1
A5003989156,LOCAL_A000178,1
A5003989156,LOCAL_A000163,1
A5003989156,LOCAL_A000152,1
A5003989156,LOCAL_A000134,1
A5003989156,LOCAL_A000175,1
A5003989156,LOCAL_A000153,1
A5003989156,LOCAL_A000184,1
A5003989156,LOCAL_A000114,1
A5003989156,LOCAL_A000173,1
A5003989156,LOCAL_A000199,1
A5003989156,LOCAL_A000118,1
A5003989156,LOCAL_A000135,1
A5003989156,LOCAL_A000133,1
A5003989156,LOCAL_A000150,1
A5003989156,LOCAL_A000145,1
A5003989156,LOCAL_A000167,1
A5003989156,LOCAL_A000194,1
A5003989156,LOCAL_A000190,1
A5003989156,LOCAL_A000147,1
LOCAL_A000217,A5115566123,1
LOCAL_A000217,A5100610737,1
LOCAL_A000217,A5033765445,1
LOCAL_A000217,A5048239767,2
LOCAL_A000217,A5100610739,1
LOCAL_A000217,A5009869107,1
LOCAL_A000217,A5062102741,1
A5115566123,A5100610737,1
A5115566123,A5033765445,1
A5115566123,A5048239767,1
A5100610737,A5033765445,1
A5100610737,A5048239767,1
A5033765445,A5048239767,1
A5033765445,A5117938566,1
A5033765445,A5108186826,1
A5033765445,A5113627912,1
A5033765445,A5036887999,1
A5048239767,A5100610739,1
A5048239767,A5009869107,1
A5048239767,A5062102741,1
A5012114425,A5032599875,1
A5012114425,A5112645301,1
A5012114425,A5066391854,2
A5012114425,LOCAL_A000280,1
A5012114425,LOCAL_A000273,1
A5012114425,LOCAL_A000267,1
A5012114425,LOCAL_A000239,1
A5012114425,LOCAL_A000240,1
A5012114425,LOCAL_A000243,1
A5012114425,LOCAL_A000250,1
A5012114425,LOCAL_A000256,1
A5012114425,LOCAL_A000269,1
A5012114425,LOCAL_A000246,1
A5012114425,LOCAL_A000234,1
A5012114425,LOCAL_A000257,1
A5012114425,LOCAL_A000220,1
A5012114425,LOCAL_A000223,1
A5012114425,LOCAL_A000268,1
A5012114425,LOCAL_A000274,1
A5012114425,LOCAL_A000254,1
A5012114425,LOCAL_A000277,1
A5012114425,LOCAL_A000261,1
A5012114425,LOCAL_A000245,1
A5012114425,LOCAL_A000275,1
A5012114425,LOCAL_A000228,1
A5012114425,LOCAL_A000270,1
A5012114425,LOCAL_A000247,1
A5012114425,LOCAL_A000266,1
A5012114425,LOCAL_A000235,1
A5012114425,LOCAL_A000238,1
A5012114425,LOCAL_A000251,1
A5012114425,LOCAL_A000279,1
A5012114425,LOCAL_A000225,1
A5012114425,LOCAL_A000259,1
A5012114425,LOCAL_A000231,1
A5012114425,LOCAL_A000241,1
A5012114425,LOCAL_A000242,1
A5012114425,LOCAL_A000271,1
A5012114425,LOCAL_A000236,1
A5012114425,A5109594304,1
A5012114425,LOCAL_A000224,1
A5012114425,LOCAL_A000244,1
A5012114425,LOCAL_A000230,1
A5012114425,LOCAL_A000227,1
A5012114425,LOCAL_A000232,1
A5012114425,LOCAL_A000258,1
A5012114425,LOCAL_A000226,1
A5012114425,LOCAL_A000252,1
A5012114425,LOCAL_A000263,1
A5012114425,LOCAL_A000260,1
A5012114425,LOCAL_A000278,1
A5012114425,LOCAL_A000222,1
A5012114425,LOCAL_A000248,1
A5012114425,LOCAL_A000264,1
A5012114425,LOCAL_A000249,1
A5012114425,LOCAL_A000265,1
A5012114425,LOCAL_A000229,1
A5012114425,LOCAL_A000221,1
A5012114425,A5057683641,1
A5012114425,LOCAL_A000233,1
A5012114425,LOCAL_A000253,1
A5012114425,LOCAL_A000272,1
A5012114425,LOCAL_A000276,1
A5012114425,LOCAL_A000262,1
A5012114425,LOCAL_A000255,1
A5012114425,LOCAL_A000237,1
A5032599875,A5112645301,1
A5032599875,A5066391854,1
A5032599875,LOCAL_A000331,1
A5032599875,LOCAL_A000317,1
A5032599875,LOCAL_A000339,1
A5032599875,LOCAL_A000370,1
A5032599875,LOCAL_A000364,1
A5032599875,LOCAL_A000363,1
A5032599875,A5114023578,1
A5032599875,LOCAL_A000344,1
A5032599875,LOCAL_A000261,1
A5032599875,LOCAL_A000353,1
A5032599875,LOCAL_A000357,1
A5032599875,LOCAL_A000366,1
A5032599875,LOCAL_A000323,1
A5032599875,LOCAL_A000324,1
A5032599875,LOCAL_A000351,1
A5032599875,LOCAL_A000322,1
A5032599875,LOCAL_A000349,1
A5032599875,LOCAL_A000359,1
A5032599875,LOCAL_A000368,1
A5032599875,LOCAL_A000338,1
A5032599875,LOCAL_A000318,1
A5032599875,LOCAL_A000321,1
A5032599875,LOCAL_A000337,1
A5032599875,LOCAL_A000335,1
A5032599875,LOCAL_A000340,1
A5032599875,LOCAL_A000350,1
A5032599875,LOCAL_A000367,1
A5032599875,LOCAL_A000355,1
A5032599875,LOCAL_A000341,1
A5032599875,LOCAL_A000342,1
A5032599875,LOCAL_A000231,1
A5032599875,LOCAL_A000316,1
A5032599875,LOCAL_A000354,1
A5032599875,LOCAL_A000330,1
A5032599875,LOCAL_A000319,1
A5032599875,LOCAL_A000365,1
A5032599875,LOCAL_A000336,1
A5032599875,LOCAL_A000345,1
A5032599875,LOCAL_A000328,1
A5032599875,LOCAL_A000329,1
A5032599875,LOCAL_A000346,1
A5032599875,A5063440811,1
A5032599875,LOCAL_A000230,1
A5032599875,LOCAL_A000361,1
A5032599875,LOCAL_A000348,1
A5032599875,LOCAL_A000356,1
A5032599875,LOCAL_A000334,1
A5032599875,LOCAL_A000347,1
A5032599875,LOCAL_A000326,1
A5032599875,LOCAL_A000369,1
A5032599875,LOCAL_A000352,1
A5032599875,LOCAL_A000327,1
A5032599875,LOCAL_A000362,1
A5032599875,LOCAL_A000325,1
A5032599875,LOCAL_A000358,1
A5032599875,LOCAL_A000343,1
A5032599875,LOCAL_A000360,1
A5032599875,LOCAL_A000333,1
A5032599875,LOCAL_A000332,1
A5032599875,LOCAL_A000320,1
A5032599875,A5059821967,1
A5112645301,A5066391854,1
A5078738355,A5018592470,2
A5078738355,A5041560102,3
A5018592470,A5041560102,2
A5041560102,A5031337674,2
A5041560102,A5088589391,1
A5101801606,A5074508126,1
A5101801606,A5041861160,1
A5074508126,A5041861160,1
A5083662095,A5038671220,1
A5083662095,A5072476761,1
A5038671220,A5072476761,1
A5057289601,A5090514977,1
A5057289601,LOCAL_A000081,1
A5090514977,LOCAL_A000081,1
A5090514977,A5015670985,1
A5090514977,A5087859003,1
A5090514977,A5031703189,1
A5067395177,A5040784486,1
A5067395177,A5009714502,1
A5040784486,A5009714502,1
A5009714502,A5084347766,6
A5009714502,A5069810619,2
A5009714502,A5024924822,4
A5059510291,A5039756985,1
A5059510291,A5024767943,2
A5059510291,A5089022716,6
A5059510291,A5076004552,4
A5059510291,A5063440476,1
A5059510291,A5041172470,1
A5059510291,A5075235852,8
A5059510291,A5060295199,3
A5059510291,A5056985800,2
A5059510291,A5021733333,4
A5059510291,LOCAL_A000301,2
A5059510291,A5060343625,2
A5059510291,A5032455988,1
A5059510291,A5107190682,1
A5059510291,A5039896793,2
A5059510291,A5112856865,1
A5059510291,A5028269577,1
A5059510291,A5050948507,1
A5059510291,A5090037543,1
A5059510291,A5081105220,1
A5059510291,A5062542939,1
A5059510291,A5005345397,1
A5059510291,A5033199664,1
A5059510291,A5117644945,2
A5059510291,A5082627916,2
A5059510291,A5089200750,2
A5059510291,A5071504081,2
A5059510291,A5110731166,2
A5059510291,A5100012822,2
A5059510291,A5116503919,1
A5039756985,A5024767943,1
A5039756985,A5089022716,1
A5039756985,A5076004552,1
A5039756985,A5063440476,1
A5039756985,A5041172470,1
A5039756985,A5075235852,1
A5024767943,A5089022716,1
A5024767943,A5076004552,2
A5024767943,A5063440476,1
A5024767943,A5041172470,1
A5024767943,A5075235852,2
A5024767943,A5112856865,1
A5024767943,A5028269577,1
A5024767943,A5039896793,1
A5024767943,A5050948507,1
A5089022716,A5076004552,3
A5089022716,A5063440476,1
A5089022716,A5041172470,1
A5089022716,A5075235852,7
A5089022716,A5060295199,4
A5089022716,A5056985800,2
A5089022716,A5021733333,3
A5089022716,LOCAL_A000301,2
A5089022716,A5060343625,2
A5089022716,A5109542308,1
A5089022716,A5039896793,2
A5089022716,LOCAL_A000303,1
A5089022716,A5110849253,1
A5089022716,A5103840607,1
A5089022716,A5032455988,1
A5089022716,A5107190682,1
A5089022716,A5117644945,2
A5089022716,A5082627916,2
A5089022716,A5089200750,2
A5089022716,A5071504081,2
A5089022716,A5110731166,2
A5089022716,A5100012822,2
A5089022716,A5116503919,1
A5076004552,A5063440476,1
A5076004552,A5041172470,1
A5076004552,A5075235852,4
A5076004552,A5060295199,2
A5076004552,A5056985800,2
A5076004552,A5021733333,2
A5076004552,LOCAL_A000301,2
A5076004552,A5060343625,2
A5076004552,A5112856865,1
A5076004552,A5028269577,1
A5076004552,A5039896793,1
A5076004552,A5050948507,1
A5063440476,A5041172470,1
A5063440476,A5075235852,1
A5041172470,A5075235852,1
A5041172470,A5108008350,1
A5041172470,A5028355700,1
A5041172470,A5107919035,1
A5041172470,A5051691002,1
A5075235852,A5060295199,4
A5075235852,A5056985800,2
A5075235852,A5021733333,4
A5075235852,LOCAL_A000301,2
A5075235852,A5060343625,2
A5075235852,A5109542308,1
A5075235852,A5039896793,3
A5075235852,LOCAL_A000303,1
A5075235852,A5110849253,1
A5075235852,A5103840607,1
A5075235852,A5032455988,1
A5075235852,A5107190682,1
A5075235852,A5112856865,1
A5075235852,A5028269577,1
A5075235852,A5050948507,1
A5075235852,A5090037543,1
A5075235852,A5081105220,1
A5075235852,A5062542939,1
A5075235852,A5005345397,1
A5075235852,A5033199664,1
A5075235852,A5117644945,2
A5075235852,A5082627916,2
A5075235852,A5089200750,2
A5075235852,A5071504081,2
A5075235852,A5110731166,2
A5075235852,A5100012822,2
A5075235852,A5116503919,1
A5068935522,A5079062419,1
A5068935522,A5072737254,3
A5068935522,A5075466332,1
A5068935522,A5051166280,1
A5068935522,A5016298705,1
A5068935522,A5091027836,1
A5079062419,A5072737254,1
A5072737254,A5102955956,4
A5072737254,A5080275074,4
A5072737254,A5075466332,2
A5072737254,A5051166280,1
A5072737254,A5080477516,2
A5072737254,A5111216846,1
A5072737254,A5101786594,1
A5072737254,A5016298705,1
